job_id,title,required_skills,min_experience,level,salary_range,location
9991,React Native Developer,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng communication và presentation tốt,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với automated testing và TDD,Có certificate chuyên môn là một lợi thế,Có passion cho coding và công nghệ mới,Có khả năng học hỏi công nghệ mới nhanh chóng",3,Phó giám đốc,19000000,TP Hồ Chí Minh
10014,E-commerce Manager,"Kinh nghiệm với serverless architecture,Thành thạo TypeScript cho frontend development,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Có certificate chuyên môn là một lợi thế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Hiểu biết về RESTful API design và GraphQL,Thành thạo React, Vue.js hoặc Angular",3,Chuyên viên,34000000,TP Hồ Chí Minh
10204,Chuyên viên Dịch vụ Khách hàng,"Thành thạo React, Vue.js hoặc Angular,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Docker và container orchestration,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với message queues (RabbitMQ, Kafka)",5,Quản lý,14000000,TP Hồ Chí Minh
10452,Payment Operation Specialist,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với Docker và container orchestration,Có portfolio hoặc Github projects để tham khảo,Hiểu biết về microservices architecture,Có certificate chuyên môn là một lợi thế,Kỹ năng communication và presentation tốt,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm optimize performance cho web và mobile,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",0,Chuyên viên,6000000,TP Hồ Chí Minh
10453,Fraud Analyst,"Kinh nghiệm với Agile/Scrum methodology,Hiểu biết về Security best practices,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kỹ năng phân tích và thiết kế hệ thống tốt,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm optimize SEO cho web applications",2,Phó giám đốc,23000000,TP Hồ Chí Minh
10489,Trưởng phòng Tín dụng,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với automated testing và TDD,Hiểu biết về microservices architecture,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng time management và priority setting tốt",0,Phó giám đốc,22000000,TP Hồ Chí Minh
10753,Blockchain Engineer,"Kinh nghiệm với automated testing và TDD,Kinh nghiệm optimize performance cho web và mobile,Có passion cho coding và công nghệ mới,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP)",3,Chuyên viên,27000000,TP Hồ Chí Minh
10619,Customer Service Lead,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm sử dụng Git và quy trình Git Flow,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về RESTful API design và GraphQL,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo React, Vue.js hoặc Angular",2,Quản lý,16000000,TP Hồ Chí Minh
10510,Chuyên viên Dịch vụ Khách hàng,"Có certificate chuyên môn là một lợi thế,Hiểu biết về microservices architecture,Hiểu biết về data structures và algorithms,Kinh nghiệm với state management (Redux, MobX),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Kinh nghiệm với automated testing và TDD,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP)",0,Chuyên viên,22000000,TP Hồ Chí Minh
10729,Product Manager,"Hiểu biết về Security best practices,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm optimize SEO cho web applications,Hiểu biết về microservices architecture,Kinh nghiệm với automated testing và TDD,Có khả năng học hỏi công nghệ mới nhanh chóng,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Khả năng làm việc độc lập và teamwork hiệu quả",1,Giám sát,11000000,TP Hồ Chí Minh
10655,Core Network Engineer,"Kinh nghiệm optimize performance cho web và mobile,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có portfolio hoặc Github projects để tham khảo,Có khả năng review code và mentor junior developers,Có kinh nghiệm làm việc với SQL và NoSQL databases,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",5,Phó giám đốc,42000000,TP Hồ Chí Minh
10689,Data Scientist,"Thành thạo React, Vue.js hoặc Angular,Có passion cho coding và công nghệ mới,Kinh nghiệm với serverless architecture,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm với Docker và container orchestration,Có certificate chuyên môn là một lợi thế",2,Quản lý,26000000,TP Hồ Chí Minh
10823,Network Engineer,"Kinh nghiệm với Spring Boot hoặc Django framework,Kỹ năng communication và presentation tốt,Thành thạo React, Vue.js hoặc Angular,Có portfolio hoặc Github projects để tham khảo,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kỹ năng debugging và problem-solving tốt,Hiểu biết về data structures và algorithms",5,Chuyên viên,15000000,TP Hồ Chí Minh
10415,Chuyên viên Dịch vụ Khách hàng,"Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với serverless architecture,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo React, Vue.js hoặc Angular",2,Quản lý,33000000,TP Hồ Chí Minh
10044,NOC Engineer,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về data structures và algorithms,Kinh nghiệm với serverless architecture,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có passion cho coding và công nghệ mới,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kỹ năng phân tích và thiết kế hệ thống tốt",0,Phó giám đốc,18000000,TP Hồ Chí Minh
10355,RF Optimization Engineer,"Hiểu biết sâu về OOP và Design Patterns,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Có passion cho coding và công nghệ mới,Kinh nghiệm với message queues (RabbitMQ, Kafka),Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng phân tích và thiết kế hệ thống tốt,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với automated testing và TDD",5,Trưởng nhóm,18000000,TP Hồ Chí Minh
10809,Chuyên viên Thanh toán Quốc tế,"Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với automated testing và TDD,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với Docker và container orchestration,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo React, Vue.js hoặc Angular",2,Giám sát,9000000,TP Hồ Chí Minh
10694,QA Engineer,"Kinh nghiệm làm việc trong dự án quốc tế,Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với Agile/Scrum methodology,Kỹ năng debugging và problem-solving tốt,Có passion cho coding và công nghệ mới,Kinh nghiệm với automated testing và TDD,Kinh nghiệm optimize SEO cho web applications,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với state management (Redux, MobX)",3,Quản lý,17000000,TP Hồ Chí Minh
10756,Digital Banking Specialist,"Kinh nghiệm với automated testing và TDD,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết về Security best practices,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có passion cho coding và công nghệ mới,Kỹ năng communication và presentation tốt,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với serverless architecture",2,Giám sát,23000000,TP Hồ Chí Minh
10536,Network Administrator,"Kinh nghiệm với Agile/Scrum methodology,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Thành thạo HTML5, CSS3 và responsive design,Khả năng làm việc độc lập và teamwork hiệu quả,Có passion cho coding và công nghệ mới,Kinh nghiệm với automated testing và TDD,Kinh nghiệm optimize SEO cho web applications,Hiểu biết sâu về OOP và Design Patterns,Thành thạo React, Vue.js hoặc Angular",0,Quản lý,30000000,TP Hồ Chí Minh
10580,Machine Learning Engineer,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có khả năng review code và mentor junior developers,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng time management và priority setting tốt,Hiểu biết về accessibility standards (WCAG),Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Spring Boot hoặc Django framework,Hiểu biết về data structures và algorithms,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng debugging và problem-solving tốt",2,Quản lý,14000000,TP Hồ Chí Minh
10629,Merchandising Manager,"Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Thành thạo React, Vue.js hoặc Angular,Hiểu biết về Security best practices,Kinh nghiệm làm việc trong dự án quốc tế,Hiểu biết về CI/CD pipelines và DevOps practices,Có passion cho coding và công nghệ mới,Kinh nghiệm với Docker và container orchestration",5,Trưởng nhóm,19000000,TP Hồ Chí Minh
10844,Network Security Engineer,"Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm optimize SEO cho web applications,Kỹ năng communication và presentation tốt,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với Docker và container orchestration,Hiểu biết về microservices architecture,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng time management và priority setting tốt",2,Phó giám đốc,7000000,TP Hồ Chí Minh
10363,Network Administrator,"Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm optimize SEO cho web applications,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với message queues (RabbitMQ, Kafka),Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về Security best practices",1,Chuyên viên,20000000,TP Hồ Chí Minh
10053,Network Administrator,"Có passion cho coding và công nghệ mới,Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm làm việc trong dự án quốc tế,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về accessibility standards (WCAG),Hiểu biết sâu về OOP và Design Patterns,Có khả năng review code và mentor junior developers",3,Chuyên viên,24000000,TP Hồ Chí Minh
10049,Network Engineer,"Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với automated testing và TDD,Hiểu biết về CI/CD pipelines và DevOps practices,Có khả năng học hỏi công nghệ mới nhanh chóng,Hiểu biết về accessibility standards (WCAG),Hiểu biết về microservices architecture,Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với Spring Boot hoặc Django framework",5,Phó giám đốc,12000000,TP Hồ Chí Minh
10081,Unreal Developer,"Kinh nghiệm với serverless architecture,Hiểu biết về Security best practices,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Kinh nghiệm làm việc trong dự án quốc tế,Có certificate chuyên môn là một lợi thế,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Thành thạo React, Vue.js hoặc Angular,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với state management (Redux, MobX)",0,Trưởng nhóm,32000000,TP Hồ Chí Minh
10443,Product Manager,"Kinh nghiệm optimize SEO cho web applications,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với automated testing và TDD,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm optimize performance cho web và mobile,Kỹ năng phân tích và thiết kế hệ thống tốt",1,Phó giám đốc,29000000,TP Hồ Chí Minh
10551,NodeJS Developer,"Hiểu biết về accessibility standards (WCAG),Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo TypeScript cho frontend development,Kinh nghiệm với Agile/Scrum methodology,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có certificate chuyên môn là một lợi thế,Hiểu biết về RESTful API design và GraphQL,Có khả năng học hỏi công nghệ mới nhanh chóng",5,Quản lý,24000000,TP Hồ Chí Minh
10512,Chuyên viên Thanh toán Quốc tế,"Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về accessibility standards (WCAG),Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Thành thạo React, Vue.js hoặc Angular,Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm optimize performance cho web và mobile,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",5,Trưởng nhóm,26000000,TP Hồ Chí Minh
10351,5G Engineer,"Có certificate chuyên môn là một lợi thế,Có passion cho coding và công nghệ mới,Có khả năng review code và mentor junior developers,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về data structures và algorithms",0,Giám sát,25000000,TP Hồ Chí Minh
10284,C++ Developer,"Kinh nghiệm với message queues (RabbitMQ, Kafka),Có khả năng học hỏi công nghệ mới nhanh chóng,Có khả năng review code và mentor junior developers,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng time management và priority setting tốt",1,Quản lý,39000000,TP Hồ Chí Minh
10287,Data Engineer,"Kinh nghiệm optimize performance cho web và mobile,Có khả năng review code và mentor junior developers,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Spring Boot hoặc Django framework,Hiểu biết về RESTful API design và GraphQL,Khả năng làm việc độc lập và teamwork hiệu quả,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với Agile/Scrum methodology,Thành thạo React, Vue.js hoặc Angular,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",2,Trưởng nhóm,9000000,TP Hồ Chí Minh
10029,Merchandising Manager,"Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm với Docker và container orchestration,Hiểu biết về RESTful API design và GraphQL,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm optimize SEO cho web applications,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript",0,Giám sát,25000000,TP Hồ Chí Minh
10412,Chuyên viên Quản lý Rủi ro,"Có khả năng review code và mentor junior developers,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về data structures và algorithms,Kinh nghiệm optimize SEO cho web applications,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với Spring Boot hoặc Django framework",0,Phó giám đốc,22000000,TP Hồ Chí Minh
10463,Content Strategist,"Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kỹ năng communication và presentation tốt,Kinh nghiệm với serverless architecture,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Có certificate chuyên môn là một lợi thế",0,Quản lý,25000000,TP Hồ Chí Minh
10698,Chuyên viên Quan hệ Khách hàng,"Kinh nghiệm optimize SEO cho web applications,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Có certificate chuyên môn là một lợi thế,Hiểu biết về Security best practices,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về RESTful API design và GraphQL,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với state management (Redux, MobX)",0,Phó giám đốc,24000000,TP Hồ Chí Minh
10713,Trưởng phòng Tín dụng,"Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với automated testing và TDD,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về microservices architecture,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Hiểu biết về data structures và algorithms,Hiểu biết về Security best practices,Kinh nghiệm với Spring Boot hoặc Django framework",0,Phó giám đốc,17000000,TP Hồ Chí Minh
10677,React Native Developer,"Hiểu biết sâu về OOP và Design Patterns,Hiểu biết về CI/CD pipelines và DevOps practices,Kỹ năng phân tích và thiết kế hệ thống tốt,Thành thạo HTML5, CSS3 và responsive design,Khả năng làm việc độc lập và teamwork hiệu quả,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự",5,Quản lý,41000000,TP Hồ Chí Minh
10648,Core Network Engineer,"Kinh nghiệm với serverless architecture,Thành thạo TypeScript cho frontend development,Kỹ năng communication và presentation tốt,Hiểu biết về accessibility standards (WCAG),Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm optimize SEO cho web applications,Hiểu biết về CI/CD pipelines và DevOps practices,Có certificate chuyên môn là một lợi thế",3,Quản lý,32000000,TP Hồ Chí Minh
10585,System Analyst,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kỹ năng time management và priority setting tốt,Hiểu biết về Security best practices,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm optimize performance cho web và mobile,Thành thạo TypeScript cho frontend development,Kinh nghiệm làm việc trong dự án quốc tế",2,Quản lý,29000000,TP Hồ Chí Minh
10386,Data Analyst,"Hiểu biết về RESTful API design và GraphQL,Kỹ năng time management và priority setting tốt,Có kinh nghiệm làm việc với SQL và NoSQL databases,Hiểu biết về data structures và algorithms,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Hiểu biết sâu về OOP và Design Patterns,Kỹ năng debugging và problem-solving tốt,Kỹ năng communication và presentation tốt",2,Trưởng nhóm,27000000,TP Hồ Chí Minh
10370,Unity Developer,"Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kỹ năng communication và presentation tốt,Kinh nghiệm với state management (Redux, MobX),Kinh nghiệm với monitoring tools (Prometheus, Grafana),Khả năng làm việc độc lập và teamwork hiệu quả,Hiểu biết về data structures và algorithms,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm làm việc trong dự án quốc tế,Thành thạo React, Vue.js hoặc Angular",5,Giám sát,12000000,TP Hồ Chí Minh
10229,RF Optimization Engineer,"Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với Docker và container orchestration,Hiểu biết về RESTful API design và GraphQL,Có certificate chuyên môn là một lợi thế",3,Trưởng nhóm,34000000,TP Hồ Chí Minh
10074,Blockchain Developer,"Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm optimize SEO cho web applications,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm với Agile/Scrum methodology,Kinh nghiệm với Docker và container orchestration,Kỹ năng debugging và problem-solving tốt,Kinh nghiệm với state management (Redux, MobX),Có passion cho coding và công nghệ mới",1,Trưởng nhóm,23000000,TP Hồ Chí Minh
10521,5G Engineer,"Kỹ năng debugging và problem-solving tốt,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm làm việc trong dự án quốc tế,Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm với message queues (RabbitMQ, Kafka),Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với automated testing và TDD,Kinh nghiệm với Docker và container orchestration,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",2,Quản lý,25000000,TP Hồ Chí Minh
10822,Network Engineer,"Kinh nghiệm với state management (Redux, MobX),Có khả năng review code và mentor junior developers,Kinh nghiệm sử dụng Git và quy trình Git Flow,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Thành thạo React, Vue.js hoặc Angular,Hiểu biết về microservices architecture,Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ",2,Quản lý,32000000,TP Hồ Chí Minh
10150,Credit Risk Analyst,"Hiểu biết về CI/CD pipelines và DevOps practices,Kinh nghiệm với automated testing và TDD,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với serverless architecture,Kinh nghiệm với state management (Redux, MobX),Hiểu biết về RESTful API design và GraphQL,Hiểu biết về microservices architecture,Có khả năng học hỏi công nghệ mới nhanh chóng",1,Giám sát,28000000,TP Hồ Chí Minh
10411,Chuyên viên Pháp chế,"Hiểu biết về RESTful API design và GraphQL,Có passion cho coding và công nghệ mới,Thành thạo HTML5, CSS3 và responsive design,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với Agile/Scrum methodology,Có portfolio hoặc Github projects để tham khảo,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm optimize SEO cho web applications",5,Chuyên viên,30000000,TP Hồ Chí Minh
10468,Operations Specialist,"Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Hiểu biết về microservices architecture,Kinh nghiệm với monitoring tools (Prometheus, Grafana),Hiểu biết về RESTful API design và GraphQL,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm optimize SEO cho web applications",2,Quản lý,24000000,TP Hồ Chí Minh
10381,Data Engineer,"Hiểu biết về Security best practices,Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với state management (Redux, MobX),Có portfolio hoặc Github projects để tham khảo,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với Spring Boot hoặc Django framework,Kinh nghiệm làm việc trong dự án quốc tế,Có certificate chuyên môn là một lợi thế",0,Trưởng nhóm,17000000,TP Hồ Chí Minh
10316,Customer Service Lead,"Kinh nghiệm optimize performance cho web và mobile,Hiểu biết về RESTful API design và GraphQL,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Hiểu biết về data structures và algorithms,Kinh nghiệm làm việc trong môi trường startup là lợi thế,Kinh nghiệm với message queues (RabbitMQ, Kafka),Tốt nghiệp Đại học chuyên ngành liên quan đến công nghệ,Có passion cho coding và công nghệ mới,Kinh nghiệm làm việc trong dự án quốc tế",0,Trưởng nhóm,17000000,TP Hồ Chí Minh
10046,Network Administrator,"Hiểu biết về RESTful API design và GraphQL,Có passion cho coding và công nghệ mới,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Kinh nghiệm với message queues (RabbitMQ, Kafka),Thành thạo ngôn ngữ lập trình Java, Python hoặc JavaScript,Thành thạo HTML5, CSS3 và responsive design,Có portfolio hoặc Github projects để tham khảo,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành",5,Giám sát,6000000,TP Hồ Chí Minh
10037,Network Engineer,"Có kinh nghiệm làm việc với SQL và NoSQL databases,Kinh nghiệm với serverless architecture,Hiểu biết về Security best practices,Kinh nghiệm optimize SEO cho web applications,Có khả năng review code và mentor junior developers,Có portfolio hoặc Github projects để tham khảo,Khả năng làm việc độc lập và teamwork hiệu quả,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm sử dụng Git và quy trình Git Flow,Kinh nghiệm làm việc trong môi trường startup là lợi thế",0,Quản lý,26000000,TP Hồ Chí Minh
10223,VoIP Engineer,"Thành thạo TypeScript cho frontend development,Hiểu biết về data structures và algorithms,Kỹ năng debugging và problem-solving tốt,Có khả năng học hỏi công nghệ mới nhanh chóng,Kinh nghiệm với serverless architecture,Hiểu biết về RESTful API design và GraphQL,Kỹ năng phân tích và thiết kế hệ thống tốt,Kinh nghiệm với cloud platforms (AWS, Azure, hoặc GCP),Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit)",5,Phó giám đốc,12000000,TP Hồ Chí Minh
10838,System Operator,"Hiểu biết về data structures và algorithms,Hiểu biết về Security best practices,Có khả năng đọc hiểu tài liệu tiếng Anh chuyên ngành,Kỹ năng phân tích và thiết kế hệ thống tốt,Hiểu biết về microservices architecture,Hiểu biết về CI/CD pipelines và DevOps practices,Có certificate chuyên môn là một lợi thế,Kinh nghiệm với message queues (RabbitMQ, Kafka),Kinh nghiệm với Spring Boot hoặc Django framework",1,Chuyên viên,30000000,TP Hồ Chí Minh
10705,Chuyên viên Dịch vụ Khách hàng,"Kinh nghiệm với monitoring tools (Prometheus, Grafana),Kinh nghiệm optimize SEO cho web applications,Hiểu biết sâu về OOP và Design Patterns,Kinh nghiệm với testing frameworks (Jest, Mocha, JUnit),Có passion cho coding và công nghệ mới,Hiểu biết về microservices architecture",2,Giám sát,10000000,TP Hồ Chí Minh
10651,RF Optimization Engineer,"Có ít nhất 2 năm kinh nghiệm làm việc trong lĩnh vực tương tự,Hiểu biết về accessibility standards (WCAG),Kinh nghiệm optimize performance cho web và mobile,Kinh nghiệm với Agile/Scrum methodology,Thành thạo HTML5, CSS3 và responsive design,Hiểu biết về microservices architecture,Kỹ năng phân tích và thiết kế hệ thống tốt",5,Trưởng nhóm,29000000,TP Hồ Chí Minh
